order_item_id,order_id,product_id,quantity,discount
6693,2660,116,3,10
6694,2661,143,1,20
6695,2661,137,5,15
6696,2661,27,3,20
6697,2661,97,2,10
6698,2662,178,5,5
6699,2662,159,4,20
6700,2663,27,1,5
6701,2663,58,4,5
6702,2663,125,2,5
6703,2664,166,4,5
6704,2665,56,5,10
6705,2666,86,5,0
6706,2666,72,2,10
6707,2667,164,5,20
6708,2667,176,2,20
6709,2667,163,3,20
6710,2668,119,5,5
6711,2668,185,3,5
6712,2668,32,3,20
6713,2669,27,2,15
6714,2669,137,5,0
6715,2669,171,1,5
6716,2670,175,2,0
6717,2671,126,1,10
6718,2671,60,2,15
6719,2671,8,3,0
6720,2672,20,1,20
6721,2672,107,3,0
6722,2672,185,5,20
6723,2673,17,5,15
6724,2674,96,4,15
6725,2674,107,2,10
6726,2674,62,2,5
6727,2675,153,5,20
6728,2675,20,3,0
6729,2676,114,1,15
6730,2676,15,5,15
6731,2676,180,5,10
6732,2677,165,3,15
6733,2677,168,5,20
6734,2678,94,2,0
6735,2678,39,5,20
6736,2678,6,5,15
6737,2678,115,2,15
6738,2679,68,2,15
6739,2679,87,2,0
6740,2679,73,4,10
6741,2679,123,3,20
6742,2680,40,1,20
6743,2680,179,5,10
6744,2681,17,4,20
6745,2682,199,4,20
6746,2682,61,5,0
6747,2683,129,4,20
6748,2683,130,4,15
6749,2684,7,2,5
6750,2685,146,1,0
6751,2685,118,5,15
6752,2685,102,2,5
6753,2685,15,4,15
6754,2686,25,5,15
6755,2686,54,4,10
6756,2686,8,3,20
6757,2686,51,5,10
6758,2687,183,2,20
6759,2688,107,2,20
6760,2689,26,1,0
6761,2689,39,3,10
6762,2689,13,3,15
6763,2689,94,5,10
6764,2690,102,2,10
6765,2690,152,4,5
6766,2690,56,5,0
6767,2690,81,5,15
6768,2691,173,4,5
6769,2691,82,1,10
6770,2691,155,1,10
6771,2692,14,2,20
6772,2693,170,5,20
6773,2693,74,5,10
6774,2694,110,3,5
6775,2694,122,5,20
6776,2694,65,2,5
6777,2694,50,4,20
6778,2695,50,1,10
6779,2696,97,1,5
6780,2696,176,3,0
6781,2696,106,2,10
6782,2697,84,4,15
6783,2698,169,1,5
6784,2699,32,3,5
6785,2700,58,3,0
6786,2700,76,1,10
6787,2701,128,3,15
6788,2701,68,2,10
6789,2701,69,1,5
6790,2702,42,3,5
6791,2702,24,3,20
6792,2702,144,2,10
6793,2702,126,4,20
6794,2703,173,4,10
6795,2704,99,1,0
6796,2704,132,1,0
6797,2704,9,2,5
6798,2705,121,4,5
6799,2705,129,2,0
6800,2706,61,2,15
6801,2706,143,2,0
6802,2706,144,5,15
6803,2706,35,5,15
6804,2707,125,3,5
6805,2707,125,4,5
6806,2708,89,5,0
6807,2709,49,3,0
6808,2709,37,1,20
6809,2710,139,5,0
6810,2710,17,5,0
6811,2710,99,3,15
6812,2711,113,3,20
6813,2711,164,2,0
6814,2711,92,4,0
6815,2712,51,3,20
6816,2712,7,5,5
6817,2712,199,3,20
6818,2712,93,3,15
6819,2713,170,2,5
6820,2714,157,2,20
6821,2714,152,4,20
6822,2714,94,1,15
6823,2714,166,2,0
6824,2715,36,4,5
6825,2715,87,5,20
6826,2715,33,5,10
6827,2715,143,2,15
6828,2716,4,3,20
6829,2716,63,1,20
6830,2717,108,1,0
6831,2718,96,4,5
6832,2718,111,2,10
6833,2718,64,1,5
6834,2718,32,5,20
6835,2719,159,3,10
6836,2719,140,5,10
6837,2719,78,3,15
6838,2720,194,1,10
6839,2720,40,1,20
6840,2720,24,5,15
6841,2720,18,2,0
6842,2721,121,3,10
6843,2722,41,3,10
6844,2722,11,3,5
6845,2722,36,1,0
6846,2723,148,3,0
6847,2723,148,1,10
6848,2724,170,5,15
6849,2724,5,4,5
6850,2725,147,2,0
6851,2725,23,4,10
6852,2725,115,3,10
6853,2725,24,4,10
6854,2726,186,3,15
6855,2727,196,1,10
6856,2727,37,3,5
6857,2727,79,1,20
6858,2728,158,1,5
6859,2729,103,4,15
6860,2729,121,5,15
6861,2729,30,4,10
6862,2730,191,1,15
6863,2730,80,4,15
6864,2730,57,5,15
6865,2730,136,5,5
6866,2731,86,5,0
6867,2731,111,1,5
6868,2732,95,2,20
6869,2732,155,5,5
6870,2732,108,2,0
6871,2732,130,3,5
6872,2733,125,5,20
6873,2734,151,3,0
6874,2734,188,5,10
6875,2734,14,5,15
6876,2734,100,1,20
6877,2735,35,3,10
6878,2735,96,1,15
6879,2736,175,3,15
6880,2736,157,4,15
6881,2736,78,3,0
6882,2737,176,1,20
6883,2738,88,1,20
6884,2738,189,5,0
6885,2739,70,2,20
6886,2740,20,3,0
6887,2740,115,1,10
6888,2740,77,2,20
6889,2740,23,2,0
6890,2741,118,4,0
6891,2741,100,2,5
6892,2741,43,5,20
6893,2741,172,1,5
6894,2742,56,4,10
6895,2742,169,4,10
6896,2743,62,2,5
6897,2743,197,4,5
6898,2744,143,4,15
6899,2744,46,1,0
6900,2744,178,2,15
6901,2744,147,2,5
6902,2745,42,5,15
6903,2745,103,5,5
6904,2745,188,4,15
6905,2745,149,4,10
6906,2746,153,4,15
6907,2746,169,5,5
6908,2746,108,3,20
6909,2747,52,3,10
6910,2747,70,4,15
6911,2747,138,5,10
6912,2748,179,4,0
6913,2749,148,1,15
6914,2749,21,5,15
6915,2750,38,4,10
6916,2751,19,2,15
6917,2751,54,3,10
6918,2751,14,3,20
6919,2752,160,4,5
6920,2752,135,3,15
6921,2752,128,3,5
6922,2753,20,2,0
6923,2753,129,5,20
6924,2754,196,4,0
6925,2754,145,4,10
6926,2754,182,1,15
6927,2754,184,1,10
6928,2755,44,4,0
6929,2755,35,3,0
6930,2756,92,2,20
6931,2757,56,2,10
6932,2758,122,4,5
6933,2758,117,3,0
6934,2759,41,1,20
6935,2759,175,4,15
6936,2759,7,3,15
6937,2760,49,2,0
6938,2760,166,3,10
6939,2760,177,2,10
6940,2760,21,4,10
6941,2761,200,1,15
6942,2762,39,1,10
6943,2762,190,3,15
6944,2763,195,1,20
6945,2764,146,2,15
6946,2765,152,5,15
6947,2765,105,4,10
6948,2765,165,5,10
6949,2765,86,2,0
6950,2766,151,3,0
6951,2767,137,1,5
6952,2767,161,2,5
6953,2767,73,5,20
6954,2767,111,5,15
6955,2768,45,2,0
6956,2768,110,5,15
6957,2768,132,2,5
6958,2769,35,4,10
6959,2769,193,3,15
6960,2770,10,3,20
6961,2771,50,3,0
6962,2771,120,1,15
6963,2771,1,4,0
6964,2771,50,3,5
6965,2772,148,4,20
6966,2773,147,4,5
6967,2773,179,3,5
6968,2774,21,5,15
6969,2774,40,4,20
6970,2774,37,4,5
6971,2774,90,2,20
6972,2775,197,3,15
6973,2775,4,1,0
6974,2776,9,5,5
6975,2777,186,2,15
6976,2777,161,2,15
6977,2778,95,1,5
6978,2778,140,5,15
6979,2778,46,5,20
6980,2779,50,3,5
6981,2780,99,5,10
6982,2781,144,4,5
6983,2781,189,5,20
6984,2781,189,3,0
6985,2782,57,4,0
6986,2783,125,1,20
6987,2783,168,4,15
6988,2783,185,3,0
6989,2783,96,1,5
6990,2784,81,3,15
6991,2784,38,3,10
6992,2785,120,2,20
6993,2785,57,2,10
6994,2785,8,5,15
6995,2785,40,4,20
6996,2786,159,3,15
6997,2786,177,4,5
6998,2787,185,3,20
6999,2787,1,4,20
7000,2787,79,4,5
7001,2787,186,3,5
7002,2788,127,5,20
7003,2789,36,5,0
7004,2790,38,4,0
7005,2790,184,3,15
7006,2790,73,2,5
7007,2790,145,2,0
7008,2791,51,4,15
7009,2791,182,3,0
7010,2791,145,4,10
7011,2792,176,5,5
7012,2792,123,5,10
7013,2793,48,4,10
7014,2794,137,3,20
7015,2794,82,3,20
7016,2794,11,2,20
7017,2795,22,1,5
7018,2795,178,5,20
7019,2796,85,5,0
7020,2796,99,4,0
7021,2797,102,1,20
7022,2798,189,2,10
7023,2798,78,4,10
7024,2798,185,5,10
7025,2798,177,3,10
7026,2799,22,3,15
7027,2800,92,4,20
7028,2800,5,3,15
7029,2800,157,1,5
7030,2800,23,4,15
7031,2801,106,1,20
7032,2801,90,2,10
7033,2801,183,4,15
7034,2801,155,3,5
7035,2802,1,5,5
7036,2802,133,5,0
7037,2803,27,5,0
7038,2803,89,1,10
7039,2803,138,4,10
7040,2803,45,4,10
7041,2804,128,4,10
7042,2804,72,5,15
7043,2805,76,5,5
7044,2805,64,3,20
7045,2805,174,2,20
7046,2806,94,5,10
7047,2806,164,1,0
7048,2806,29,1,0
7049,2807,142,4,15
7050,2808,181,3,10
7051,2808,133,4,15
7052,2808,128,5,5
7053,2809,35,2,15
7054,2809,173,4,10
7055,2810,18,5,5
7056,2811,90,5,15
7057,2811,2,5,15
7058,2812,187,1,10
7059,2813,189,3,5
7060,2813,188,3,15
7061,2813,43,1,20
7062,2814,71,5,15
7063,2814,40,3,10
7064,2815,165,4,20
7065,2815,81,1,10
7066,2815,73,5,15
7067,2816,105,4,5
7068,2816,122,3,20
7069,2816,182,2,10
7070,2817,119,4,15
7071,2817,160,2,15
7072,2818,84,4,0
7073,2818,111,2,5
7074,2818,94,2,5
7075,2818,26,4,10
7076,2819,190,4,0
7077,2819,52,3,20
7078,2819,44,2,5
7079,2820,79,2,15
7080,2820,36,5,0
7081,2821,56,3,5
7082,2821,170,2,0
7083,2821,113,4,0
7084,2821,70,1,10
7085,2822,95,4,10
7086,2822,86,5,15
7087,2823,195,4,15
7088,2823,149,3,20
7089,2823,20,4,10
7090,2824,140,5,15
7091,2824,61,3,10
7092,2825,35,1,10
7093,2826,162,1,20
7094,2826,54,3,20
7095,2827,113,3,10
7096,2827,130,3,0
7097,2827,39,2,20
7098,2827,55,3,5
7099,2828,187,1,5
7100,2829,121,5,20
7101,2830,80,3,20
7102,2830,52,2,0
7103,2830,71,3,20
7104,2831,32,3,5
7105,2832,57,1,15
7106,2833,83,3,10
7107,2833,168,3,20
7108,2833,113,5,0
7109,2834,140,4,20
7110,2834,197,4,15
7111,2834,87,1,15
7112,2835,111,2,10
7113,2835,60,1,0
7114,2835,30,1,10
7115,2835,49,1,5
7116,2836,104,4,10
7117,2836,24,3,5
7118,2836,17,5,0
7119,2836,27,2,15
7120,2837,43,3,15
7121,2837,51,5,20
7122,2838,48,1,20
7123,2838,168,2,5
7124,2838,3,5,0
7125,2839,101,3,20
7126,2839,176,3,20
7127,2840,98,3,15
7128,2840,116,5,5
7129,2840,50,5,0
7130,2840,105,5,20
7131,2841,146,1,20
7132,2841,75,4,0
7133,2841,182,1,20
7134,2842,49,3,0
7135,2842,151,4,20
7136,2843,99,4,0
7137,2844,98,5,5
7138,2844,199,5,0
7139,2845,106,4,15
7140,2846,96,4,0
7141,2846,147,3,5
7142,2847,82,4,5
7143,2847,61,1,15
7144,2847,102,5,20
7145,2848,62,5,20
7146,2848,36,3,10
7147,2848,182,3,5
7148,2848,199,5,0
7149,2849,42,5,0
7150,2849,4,1,0
7151,2849,171,3,15
7152,2849,152,2,5
7153,2850,126,3,0
7154,2851,110,5,20
7155,2851,106,4,5
7156,2851,88,2,15
7157,2852,137,3,10
7158,2852,33,1,15
7159,2852,143,3,20
7160,2853,23,5,20
7161,2853,134,5,5
7162,2854,120,4,0
7163,2854,125,2,0
7164,2855,2,3,20
7165,2855,12,1,20
7166,2856,36,2,10
7167,2857,88,1,15
7168,2857,143,4,20
7169,2857,184,5,0
7170,2858,92,2,0
7171,2858,130,5,5
7172,2858,160,4,5
7173,2858,178,2,15
7174,2859,165,4,5
7175,2859,140,5,10
7176,2860,90,2,0
7177,2860,90,5,10
7178,2861,146,2,10
7179,2861,177,5,20
7180,2861,17,5,15
7181,2862,86,5,5
7182,2862,163,1,20
7183,2862,40,5,5
7184,2863,134,4,20
7185,2863,41,5,5
7186,2863,175,2,5
7187,2863,147,3,10
7188,2864,77,2,15
7189,2864,45,3,15
7190,2865,138,1,15
7191,2866,113,1,20
7192,2867,120,1,0
7193,2867,119,3,15
7194,2868,147,5,5
7195,2868,52,4,10
7196,2869,181,5,15
7197,2869,171,5,20
7198,2869,98,2,5
7199,2869,162,1,15
7200,2870,139,2,15
7201,2871,83,5,15
7202,2871,177,4,10
7203,2871,89,3,15
7204,2872,165,1,20
7205,2872,17,2,20
7206,2872,58,1,0
7207,2873,76,4,15
7208,2873,75,3,5
7209,2873,92,4,10
7210,2874,31,2,10
7211,2874,141,2,10
7212,2874,96,3,20
7213,2874,51,1,20
7214,2875,185,5,20
7215,2875,4,5,10
7216,2876,21,2,15
7217,2877,165,5,5
7218,2877,143,3,10
7219,2877,89,5,10
7220,2877,200,4,0
7221,2878,185,2,10
7222,2879,121,4,15
7223,2879,80,3,15
7224,2879,146,5,0
7225,2880,76,4,0
7226,2880,55,2,10
7227,2880,66,2,10
7228,2881,154,2,20
7229,2881,146,3,15
7230,2881,182,4,10
7231,2882,76,5,0
7232,2882,120,3,0
7233,2882,78,1,20
7234,2882,191,3,0
7235,2883,49,4,5
7236,2883,68,1,10
7237,2883,50,3,20
7238,2884,79,3,0
7239,2885,188,2,20
7240,2885,122,2,5
7241,2885,143,2,5
7242,2886,119,3,15
7243,2886,128,3,20
7244,2886,111,1,10
7245,2887,106,3,0
7246,2887,76,5,20
7247,2887,56,1,5
7248,2887,49,1,0
7249,2888,85,1,15
7250,2888,146,5,5
7251,2888,42,1,15
7252,2888,56,4,10
7253,2889,113,3,15
7254,2889,26,5,10
7255,2889,189,1,10
7256,2890,73,5,5
7257,2891,120,4,20
7258,2891,158,1,15
7259,2892,177,5,20
7260,2892,179,5,0
7261,2893,1,2,20
7262,2893,22,3,15
7263,2893,166,3,20
7264,2893,90,5,0
7265,2894,43,3,15
7266,2894,126,5,15
7267,2895,144,4,10
7268,2895,94,2,15
7269,2895,4,3,15
7270,2895,114,1,20
7271,2896,149,4,0
7272,2896,186,4,0
7273,2896,182,5,5
7274,2897,198,5,20
7275,2897,151,4,5
7276,2897,141,5,20
7277,2897,128,3,0
7278,2898,78,1,0
7279,2898,64,3,10
7280,2898,116,1,0
7281,2899,25,1,0
7282,2899,27,1,0
7283,2899,28,1,5
7284,2900,158,4,10
7285,2900,35,5,0
7286,2900,84,4,0
7287,2901,155,4,20
7288,2901,167,1,0
7289,2901,172,3,15
7290,2901,157,4,5
7291,2902,151,2,5
7292,2902,161,4,10
7293,2902,163,2,0
7294,2902,96,4,0
7295,2903,50,2,15
7296,2903,28,3,0
7297,2903,106,1,10
7298,2904,96,5,10
7299,2904,184,4,15
7300,2904,144,3,10
7301,2905,9,1,20
7302,2905,128,4,10
7303,2906,115,1,5
7304,2906,15,2,20
7305,2906,19,1,20
7306,2906,195,5,15
7307,2907,109,4,20
7308,2907,186,2,5
7309,2907,68,1,0
7310,2907,25,5,10
7311,2908,104,3,5
7312,2909,5,2,0
7313,2910,4,4,15
7314,2911,194,1,20
7315,2911,9,4,10
7316,2912,135,5,10
7317,2913,47,1,10
7318,2913,85,5,15
7319,2914,154,5,10
7320,2914,79,1,20
7321,2915,133,2,15
7322,2915,156,2,15
7323,2915,140,4,20
7324,2915,168,5,5
7325,2916,107,5,15
7326,2916,157,3,10
7327,2916,93,2,10
7328,2916,84,3,20
7329,2917,143,5,20
7330,2918,57,3,10
7331,2918,98,4,15
7332,2918,8,1,0
7333,2918,118,5,10
7334,2919,79,5,15
7335,2919,124,2,0
7336,2920,151,3,0
7337,2920,121,2,20
7338,2920,145,4,5
7339,2921,166,3,5
7340,2922,186,2,0
7341,2922,182,4,0
7342,2922,65,2,15
7343,2922,94,4,20
7344,2923,23,3,0
7345,2923,69,2,15
7346,2923,45,3,10
7347,2924,107,4,20
7348,2924,133,5,15
7349,2925,55,3,0
7350,2925,161,5,10
7351,2926,156,5,0
7352,2926,8,2,5
7353,2926,53,2,0
7354,2927,113,2,15
7355,2927,105,1,10
7356,2927,29,2,15
7357,2928,116,2,15
7358,2928,10,3,15
7359,2928,108,5,15
7360,2928,65,2,0
7361,2929,21,3,20
7362,2930,127,3,20
7363,2930,151,3,10
7364,2930,151,4,5
7365,2931,71,2,0
7366,2931,30,4,10
7367,2931,105,2,5
7368,2932,185,4,10
7369,2932,84,2,15
7370,2932,197,1,5
7371,2932,33,3,5
7372,2933,176,4,5
7373,2933,100,2,0
7374,2934,18,2,20
7375,2935,106,3,10
7376,2935,71,2,0
7377,2936,101,3,5
7378,2936,141,5,10
7379,2936,114,3,0
7380,2937,97,1,5
7381,2937,44,5,15
7382,2938,147,4,15
7383,2938,146,4,20
7384,2938,24,1,0
7385,2938,160,1,0
7386,2939,194,2,20
7387,2939,180,1,5
7388,2940,90,1,15
7389,2940,94,1,10
7390,2940,94,5,5
7391,2940,62,4,10
7392,2941,78,4,5
7393,2941,186,3,15
7394,2941,195,4,0
7395,2941,189,4,10
7396,2942,142,2,20
7397,2943,128,5,10
7398,2944,70,2,20
7399,2944,116,2,20
7400,2945,101,4,10
7401,2945,19,3,10
7402,2945,184,3,0
7403,2946,189,4,20
7404,2946,43,5,10
7405,2947,159,3,15
7406,2947,13,3,15
7407,2947,91,3,20
7408,2947,124,1,5
7409,2948,102,2,5
7410,2948,126,1,20
7411,2948,76,5,15
7412,2949,83,4,5
7413,2949,77,3,0
7414,2949,192,3,10
7415,2949,5,3,5
7416,2950,64,5,10
7417,2950,130,2,15
7418,2950,133,3,15
7419,2950,37,3,20
7420,2951,146,5,5
7421,2951,103,4,5
7422,2951,86,3,0
7423,2951,21,4,15
7424,2952,46,1,15
7425,2953,177,3,20
7426,2953,1,3,10
7427,2953,23,3,5
7428,2953,37,5,20
7429,2954,8,2,10
7430,2955,145,2,5
7431,2955,14,3,0
7432,2956,196,1,10
7433,2956,75,1,10
7434,2957,3,2,20
7435,2958,84,2,20
7436,2958,75,5,5
7437,2958,138,4,10
7438,2959,101,4,15
7439,2959,173,3,0
7440,2959,60,2,0
7441,2960,15,2,5
7442,2960,124,5,0
7443,2961,27,1,0
7444,2961,48,4,0
7445,2962,134,5,5
7446,2962,78,4,10
7447,2962,23,4,5
7448,2963,75,5,20
7449,2963,198,5,0
7450,2963,164,1,15
7451,2963,190,3,5
7452,2964,98,4,15
7453,2964,34,5,15
7454,2965,15,3,20
7455,2966,105,3,20
7456,2966,142,1,20
7457,2966,144,1,0
7458,2967,110,3,10
7459,2967,144,5,0
7460,2968,36,5,10
7461,2968,90,3,20
7462,2968,140,5,10
7463,2968,167,4,5
7464,2969,117,4,20
7465,2969,11,2,5
7466,2970,72,1,20
7467,2971,36,3,20
7468,2971,184,4,20
7469,2971,1,3,0
7470,2971,174,5,5
7471,2972,122,4,10
7472,2973,108,2,10
7473,2974,103,5,20
7474,2974,187,3,20
7475,2975,107,3,15
7476,2975,15,2,20
7477,2975,148,4,15
7478,2976,94,2,0
7479,2977,72,2,5
7480,2977,171,4,15
7481,2977,188,5,0
7482,2977,34,2,20
7483,2978,109,4,10
7484,2978,66,1,15
7485,2978,118,1,15
7486,2979,42,2,0
7487,2979,61,2,0
7488,2979,18,1,5
7489,2980,146,4,0
7490,2980,102,2,5
7491,2981,21,3,15
7492,2981,177,2,10
7493,2982,82,4,10
7494,2982,98,2,15
7495,2982,191,4,0
7496,2983,164,3,10
7497,2983,112,3,0
7498,2983,33,5,0
7499,2983,147,5,5
7500,2984,61,5,20
7501,2984,98,4,15
7502,2984,81,2,5
7503,2984,60,1,20
7504,2985,108,1,15
7505,2985,22,1,5
7506,2985,151,3,0
7507,2986,178,4,15
7508,2986,174,1,15
7509,2986,197,2,0
7510,2987,160,1,5
7511,2988,156,3,20
7512,2988,91,3,10
7513,2989,126,2,0
7514,2989,150,5,10
7515,2990,79,2,10
7516,2990,195,5,0
7517,2990,125,2,5
7518,2991,127,2,15
7519,2991,57,4,20
7520,2991,129,5,0
7521,2992,154,2,0
7522,2992,81,4,5
7523,2992,80,1,0
7524,2992,62,3,15
7525,2993,53,2,20
7526,2994,61,3,0
7527,2994,50,4,20
7528,2994,18,1,5
7529,2994,116,2,10
7530,2995,77,3,5
7531,2995,22,4,20
7532,2995,113,3,0
7533,2995,105,4,15
7534,2996,57,5,0
7535,2996,200,3,0
7536,2996,173,2,15
7537,2997,120,3,15
7538,2997,57,1,5
7539,2997,104,2,15
7540,2997,60,5,15
7541,2998,175,5,20
7542,2998,95,2,20
7543,2998,60,1,0
7544,2998,118,3,5
7545,2999,197,2,5
7546,2999,103,2,10
7547,3000,67,5,15
7548,3000,50,4,20
7549,3001,119,1,20
7550,3001,139,5,0
7551,3002,17,5,10
7552,3003,174,4,15
7553,3003,155,5,5
7554,3004,134,5,15
7555,3004,117,2,20
7556,3005,69,5,10
7557,3005,4,3,5
7558,3005,27,2,5
7559,3006,13,2,20
7560,3007,42,2,10
7561,3007,180,4,20
7562,3007,31,3,15
7563,3008,53,4,15
7564,3008,128,3,5
7565,3008,43,2,5
7566,3009,148,1,10
7567,3009,29,2,0
7568,3009,66,4,15
7569,3010,49,2,15
7570,3010,118,4,20
7571,3011,193,1,20
7572,3012,144,4,0
7573,3012,119,4,0
7574,3012,48,1,15
7575,3013,1,4,20
7576,3014,19,5,10
7577,3014,85,1,5
7578,3015,92,3,0
7579,3015,106,4,15
7580,3015,67,4,15
7581,3015,84,3,15
7582,3016,83,5,5
7583,3016,120,5,0
7584,3016,149,4,10
7585,3017,55,1,10
7586,3017,95,2,20
7587,3018,172,1,5
7588,3019,145,1,5
7589,3020,83,3,10
7590,3020,46,2,15
7591,3021,20,2,20
7592,3021,61,3,5
7593,3022,109,2,15
7594,3022,139,3,20
7595,3022,61,2,20
7596,3022,4,2,10
7597,3023,63,5,0
7598,3023,73,3,15
7599,3023,34,2,10
7600,3023,196,2,15
7601,3024,190,3,20
7602,3024,114,4,0
7603,3024,114,2,20
7604,3025,193,1,15
7605,3026,73,2,0
7606,3026,192,5,10
7607,3026,168,5,20
7608,3027,96,4,15
7609,3027,54,2,15
7610,3027,16,3,5
7611,3028,51,3,20
7612,3028,79,5,20
7613,3028,84,3,0
7614,3028,122,2,20
7615,3029,151,5,5
7616,3029,163,4,15
7617,3030,196,1,10
7618,3031,30,2,20
7619,3031,144,2,5
7620,3032,122,1,0
7621,3032,185,3,0
7622,3033,69,4,10
7623,3033,21,1,5
7624,3033,166,4,0
7625,3034,117,1,20
7626,3034,119,3,15
7627,3034,128,4,20
7628,3035,156,5,15
7629,3035,167,3,0
7630,3035,78,4,5
7631,3035,80,3,20
7632,3036,97,2,10
7633,3036,69,3,15
7634,3037,78,4,20
7635,3037,175,1,10
7636,3037,123,1,5
7637,3038,157,3,10
7638,3038,115,2,10
7639,3039,39,2,15
7640,3040,85,2,20
7641,3040,56,3,10
7642,3041,190,2,10
7643,3041,153,2,0
7644,3041,14,1,15
7645,3042,146,5,0
7646,3042,46,4,20
7647,3042,54,2,20
7648,3042,184,1,0
7649,3043,59,2,15
7650,3043,197,5,5
7651,3043,140,4,5
7652,3044,75,1,0
7653,3044,123,5,0
7654,3044,98,4,20
7655,3044,11,4,0
7656,3045,146,5,20
7657,3045,40,1,0
7658,3046,163,3,5
7659,3046,143,1,0
7660,3047,93,5,10
7661,3047,172,2,0
7662,3048,33,5,10
7663,3048,77,2,10
7664,3048,38,5,15
7665,3048,74,2,5
7666,3049,110,4,20
7667,3049,182,4,5
7668,3049,29,4,0
7669,3049,61,3,5
7670,3050,38,2,20
7671,3051,105,2,0
7672,3051,157,1,15
7673,3052,12,4,20
7674,3053,81,1,20
7675,3053,89,5,10
7676,3054,73,5,15
7677,3054,1,3,0
7678,3054,45,2,20
7679,3054,106,3,15
7680,3055,54,4,0
7681,3055,112,4,15
7682,3055,79,3,10
7683,3055,105,3,20
7684,3056,81,1,20
7685,3056,169,2,20
7686,3056,112,3,0
7687,3057,46,3,15
7688,3058,22,3,0
7689,3058,134,5,10
7690,3059,109,2,0
7691,3059,4,1,20
7692,3059,24,1,0
7693,3059,133,5,20
7694,3060,154,2,10
7695,3060,119,1,5
7696,3061,112,4,10
7697,3061,4,3,5
7698,3061,17,3,15
7699,3061,125,2,0
7700,3062,7,4,0
7701,3062,73,1,10
7702,3063,113,5,5
7703,3063,69,3,15
7704,3063,175,4,5
7705,3064,35,2,20
7706,3064,163,2,5
7707,3064,45,4,5
7708,3064,51,2,0
7709,3065,25,5,20
7710,3066,136,5,15
7711,3067,38,3,15
7712,3067,26,1,15
7713,3067,30,1,0
7714,3067,148,2,20
7715,3068,132,3,10
7716,3069,163,3,15
7717,3069,178,1,5
7718,3070,171,2,5
7719,3070,2,1,20
7720,3071,130,1,20
7721,3072,123,3,10
7722,3072,1,5,0
7723,3072,183,1,0
7724,3073,104,4,0
7725,3073,133,5,0
7726,3073,88,2,10
7727,3073,138,2,20
7728,3074,168,3,15
7729,3075,45,2,15
7730,3075,4,4,0
7731,3075,129,4,15
7732,3076,133,1,0
7733,3076,130,4,15
7734,3077,108,1,0
7735,3077,188,2,0
7736,3077,75,4,0
7737,3078,43,3,0
7738,3078,1,1,5
7739,3078,161,4,15
7740,3078,95,2,5
7741,3079,118,1,10
7742,3079,125,3,15
7743,3080,105,4,10
7744,3080,60,5,20
7745,3080,52,5,0
7746,3081,132,5,15
7747,3081,125,2,20
7748,3081,101,2,15
7749,3082,72,1,5
7750,3082,184,3,20
7751,3082,99,4,0
7752,3082,119,2,5
7753,3083,119,1,0
7754,3083,114,5,20
7755,3083,141,2,0
7756,3084,63,4,0
7757,3085,42,4,15
7758,3085,53,4,5
7759,3085,23,5,0
7760,3086,3,5,20
7761,3086,30,1,15
7762,3086,10,4,20
7763,3086,183,3,15
7764,3087,51,1,15
7765,3087,29,1,10
7766,3088,55,1,20
7767,3088,105,1,5
7768,3088,192,3,15
7769,3088,151,3,15
7770,3089,11,2,10
7771,3090,153,4,0
7772,3090,135,1,5
7773,3090,122,4,10
7774,3090,26,1,0
7775,3091,144,1,10
7776,3091,113,2,20
7777,3091,35,5,0
7778,3092,171,3,5
7779,3092,23,4,15
7780,3093,179,2,15
7781,3093,172,4,5
7782,3094,30,4,15
7783,3094,72,1,5
7784,3094,59,2,10
7785,3095,114,2,10
7786,3095,133,1,20
7787,3096,146,2,15
7788,3097,91,3,5
7789,3097,178,5,20
7790,3097,39,3,20
7791,3098,55,3,15
7792,3098,156,3,5
7793,3098,122,1,20
7794,3099,32,4,5
7795,3099,37,2,20
7796,3100,9,3,20
7797,3100,27,1,20
7798,3100,115,2,5
7799,3101,79,2,5
7800,3102,154,5,20
7801,3102,17,5,20
7802,3103,145,2,20
7803,3103,33,3,0
7804,3103,102,2,10
7805,3103,152,5,0
7806,3104,145,1,15
7807,3105,152,2,10
7808,3105,125,5,10
7809,3105,131,2,0
7810,3105,170,5,0
7811,3106,195,4,10
7812,3106,40,2,20
7813,3106,18,2,0
7814,3106,86,1,0
7815,3107,32,3,20
7816,3107,110,5,5
7817,3107,71,5,15
7818,3108,55,3,0
7819,3109,163,5,10
7820,3109,191,2,10
7821,3110,78,4,10
7822,3110,58,1,5
7823,3110,33,4,15
7824,3110,10,4,0
7825,3111,72,5,0
7826,3111,59,4,20
7827,3112,88,5,20
7828,3112,177,3,5
7829,3112,37,1,0
7830,3112,113,2,10
7831,3113,139,5,20
7832,3113,111,1,20
7833,3114,163,1,20
7834,3115,128,3,15
7835,3116,64,2,15
7836,3116,194,2,0
7837,3116,154,5,5
7838,3117,154,2,5
7839,3117,74,5,10
7840,3117,150,3,0
7841,3118,95,2,20
7842,3118,170,4,5
7843,3118,188,2,20
7844,3119,77,5,20
7845,3119,3,4,5
7846,3120,12,3,10
7847,3120,105,3,10
7848,3120,81,4,20
7849,3120,60,5,10
7850,3121,93,1,5
7851,3122,39,5,20
7852,3122,151,3,20
7853,3122,56,2,15
7854,3123,127,2,10
7855,3124,121,1,5
7856,3125,178,3,0
